Age,Gender,Education Level,Job Title,Years of Experience,Salary,City,Seniority Level,Industry,Remote Status
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,Bangalore,Senior,IT,Remote
36.0,Male,Bachelor's Degree,Front end Developer,7.0,120000.0,Hyderabad,Junior,IT,Remote
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,Mumbai,Junior,IT,Hybrid
41.0,Female,PhD,Software Engineer Manager,14.0,180000.0,Bangalore,Mid,IT,Onsite
33.0,Male,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,Mumbai,Junior,IT,Hybrid
42.0,Male,PhD,Senior Software Engineer,12.0,170000.0,Pune,Senior,IT,Remote
28.0,Male,Bachelor's Degree,Back end Developer,2.0,70000.0,Pune,Junior,IT,Hybrid
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Pune,Mid,IT,Remote
26.0,Female,Master's Degree,Front end Developer,1.0,55000.0,Delhi,Junior,IT,Onsite
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,Bangalore,Senior,IT,Remote
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Bangalore,Mid,IT,Onsite
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Pune,Junior,IT,Hybrid
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0,Bangalore,Senior,IT,Onsite
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Bangalore,Junior,IT,Onsite
50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Delhi,Mid,IT,Hybrid
27.0,Male,Bachelor's Degree,Back end Developer,3.0,85000.0,Mumbai,Junior,IT,Onsite
46.0,Male,PhD,Senior Project Engineer,14.0,180000.0,Mumbai,Senior,IT,Remote
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Hyderabad,Junior,IT,Remote
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Hyderabad,Senior,IT,Remote
35.0,Male,Bachelor's Degree,Back end Developer,8.0,140000.0,Hyderabad,Junior,IT,Hybrid
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,Mumbai,Junior,IT,Hybrid
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,Hyderabad,Senior,IT,Onsite
35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Delhi,Junior,IT,Remote
41.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Delhi,Senior,IT,Hybrid
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Delhi,Junior,IT,Hybrid
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Delhi,Junior,IT,Remote
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Delhi,Mid,IT,Hybrid
26.0,Female,Master's Degree,Front end Developer,1.0,55000.0,Mumbai,Junior,IT,Onsite
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,Pune,Senior,IT,Onsite
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Bangalore,Mid,IT,Hybrid
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Bangalore,Junior,IT,Remote
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0,Pune,Senior,IT,Hybrid
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Hyderabad,Junior,IT,Remote
50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Mumbai,Mid,IT,Remote
27.0,Male,Bachelor's Degree,Back end Developer,3.0,85000.0,Hyderabad,Junior,IT,Onsite
46.0,Male,PhD,Senior Project Engineer,14.0,180000.0,Bangalore,Senior,IT,Hybrid
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Delhi,Junior,IT,Remote
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Mumbai,Senior,IT,Hybrid
35.0,Male,Bachelor's Degree,Back end Developer,8.0,140000.0,Bangalore,Junior,IT,Onsite
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,Pune,Junior,IT,Hybrid
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,Hyderabad,Senior,IT,Remote
35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Pune,Junior,IT,Hybrid
41.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Pune,Senior,IT,Remote
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Pune,Junior,IT,Hybrid
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Bangalore,Junior,IT,Hybrid
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Hyderabad,Mid,IT,Remote
26.0,Female,Master's Degree,Front end Developer,1.0,55000.0,Pune,Junior,IT,Onsite
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,Pune,Senior,IT,Hybrid
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Mumbai,Mid,IT,Hybrid
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Mumbai,Junior,IT,Onsite
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0,Pune,Senior,IT,Remote
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Pune,Junior,IT,Remote
50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Mumbai,Mid,IT,Onsite
27.0,Male,Bachelor's Degree,Back end Developer,3.0,85000.0,Mumbai,Junior,IT,Remote
46.0,Male,PhD,Senior Project Engineer,14.0,180000.0,Mumbai,Senior,IT,Hybrid
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Delhi,Junior,IT,Remote
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Bangalore,Senior,IT,Hybrid
35.0,Male,Bachelor's Degree,Back end Developer,8.0,140000.0,Hyderabad,Junior,IT,Hybrid
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,Delhi,Junior,IT,Remote
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,Bangalore,Senior,IT,Remote
35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Delhi,Junior,IT,Onsite
41.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Mumbai,Senior,IT,Hybrid
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Delhi,Junior,IT,Onsite
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Delhi,Junior,IT,Onsite
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Delhi,Mid,IT,Remote
26.0,Female,Master's Degree,Front end Developer,1.0,55000.0,Delhi,Junior,IT,Remote
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,Bangalore,Senior,IT,Hybrid
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Bangalore,Mid,IT,Hybrid
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Delhi,Junior,IT,Onsite
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0,Bangalore,Senior,IT,Onsite
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Delhi,Junior,IT,Onsite
50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Mumbai,Mid,IT,Remote
27.0,Male,Bachelor's Degree,Back end Developer,3.0,85000.0,Hyderabad,Junior,IT,Remote
46.0,Male,PhD,Senior Project Engineer,14.0,180000.0,Pune,Senior,IT,Hybrid
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Bangalore,Junior,IT,Onsite
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Bangalore,Senior,IT,Remote
35.0,Male,Bachelor's Degree,Back end Developer,8.0,140000.0,Delhi,Junior,IT,Hybrid
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,Hyderabad,Junior,IT,Hybrid
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,Pune,Senior,IT,Hybrid
35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Pune,Junior,IT,Remote
41.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Mumbai,Senior,IT,Onsite
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Bangalore,Junior,IT,Remote
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Bangalore,Junior,IT,Hybrid
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Delhi,Mid,IT,Remote
26.0,Female,Master's Degree,Front end Developer,1.0,55000.0,Mumbai,Junior,IT,Remote
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,Pune,Senior,IT,Hybrid
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Mumbai,Mid,IT,Onsite
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Bangalore,Junior,IT,Hybrid
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0,Hyderabad,Senior,IT,Onsite
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Mumbai,Junior,IT,Remote
50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Delhi,Mid,IT,Hybrid
27.0,Male,Bachelor's Degree,Back end Developer,3.0,85000.0,Bangalore,Junior,IT,Remote
46.0,Male,PhD,Senior Project Engineer,14.0,180000.0,Mumbai,Senior,IT,Hybrid
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Mumbai,Junior,IT,Remote
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Mumbai,Senior,IT,Hybrid
35.0,Male,Bachelor's Degree,Back end Developer,8.0,140000.0,Delhi,Junior,IT,Remote
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,Hyderabad,Junior,IT,Hybrid
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,Mumbai,Senior,IT,Hybrid
35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Bangalore,Junior,IT,Hybrid
41.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Delhi,Senior,IT,Hybrid
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Hyderabad,Junior,IT,Remote
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Hyderabad,Junior,IT,Hybrid
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Hyderabad,Mid,IT,Hybrid
26.0,Female,Master's Degree,Front end Developer,1.0,55000.0,Mumbai,Junior,IT,Remote
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,Pune,Senior,IT,Remote
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Pune,Mid,IT,Remote
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Mumbai,Junior,IT,Remote
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0,Hyderabad,Senior,IT,Hybrid
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Bangalore,Junior,IT,Remote
50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Bangalore,Mid,IT,Onsite
27.0,Male,Bachelor's Degree,Back end Developer,3.0,85000.0,Delhi,Junior,IT,Hybrid
46.0,Male,PhD,Senior Project Engineer,14.0,180000.0,Mumbai,Senior,IT,Hybrid
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Bangalore,Junior,IT,Remote
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Delhi,Senior,IT,Remote
35.0,Male,Bachelor's Degree,Back end Developer,8.0,140000.0,Mumbai,Junior,IT,Remote
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,Hyderabad,Junior,IT,Hybrid
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,Mumbai,Senior,IT,Hybrid
35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Mumbai,Junior,IT,Hybrid
41.0,Male,PhD,Senior Project Engineer,13.0,185000.0,Bangalore,Senior,IT,Onsite
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,Pune,Junior,IT,Onsite
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,Mumbai,Junior,IT,Hybrid
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Delhi,Mid,IT,Onsite
31.0,Male,Bachelor's Degree,Front end Developer,6.0,115000.0,Pune,Junior,IT,Hybrid
42.0,Female,Master's Degree,Software Engineer Manager,13.0,170000.0,Bangalore,Mid,IT,Hybrid
27.0,Female,Bachelor's Degree,Back end Developer,3.0,80000.0,Hyderabad,Junior,IT,Onsite
51.0,Male,PhD,Senior Project Engineer,19.0,200000.0,Bangalore,Senior,IT,Hybrid
34.0,Female,Master's Degree,Full Stack Engineer,7.0,130000.0,Pune,Junior,IT,Onsite
38.0,Male,Bachelor's Degree,Software Engineer Manager,11.0,155000.0,Delhi,Mid,IT,Onsite
29.0,Male,Bachelor's Degree,Front end Developer,5.0,105000.0,Bangalore,Junior,IT,Hybrid
43.0,Female,PhD,Senior Project Engineer,14.0,190000.0,Mumbai,Senior,IT,Hybrid
36.0,Male,Master's Degree,Back end Developer,8.0,140000.0,Pune,Junior,IT,Onsite
48.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Pune,Mid,IT,Onsite
35.0,Female,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Pune,Junior,IT,Remote
30.0,Female,Master's Degree,Front end Developer,4.0,90000.0,Bangalore,Junior,IT,Hybrid
50.0,Male,PhD,Senior Project Engineer,18.0,195000.0,Bangalore,Senior,IT,Remote
29.0,Male,Bachelor's Degree,Back end Developer,4.0,95000.0,Mumbai,Junior,IT,Onsite
41.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0,Pune,Mid,IT,Remote
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Bangalore,Junior,IT,Hybrid
45.0,Male,PhD,Senior Project Engineer,16.0,185000.0,Pune,Senior,IT,Onsite
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Delhi,Junior,IT,Remote
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Pune,Mid,IT,Onsite
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Pune,Junior,IT,Onsite
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Bangalore,Senior,IT,Remote
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Bangalore,Junior,IT,Remote
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Hyderabad,Mid,IT,Onsite
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Mumbai,Junior,IT,Hybrid
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Bangalore,Senior,IT,Hybrid
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Mumbai,Junior,IT,Remote
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Mumbai,Junior,IT,Remote
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Delhi,Mid,IT,Remote
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Delhi,Junior,IT,Remote
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Bangalore,Mid,IT,Onsite
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Mumbai,Junior,IT,Hybrid
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Bangalore,Senior,IT,Onsite
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Mumbai,Junior,IT,Remote
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Pune,Mid,IT,Remote
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Delhi,Junior,IT,Onsite
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Hyderabad,Senior,IT,Onsite
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Mumbai,Junior,IT,Onsite
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Delhi,Junior,IT,Hybrid
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Delhi,Mid,IT,Onsite
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Mumbai,Junior,IT,Remote
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Hyderabad,Mid,IT,Onsite
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Delhi,Junior,IT,Hybrid
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Hyderabad,Senior,IT,Hybrid
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Bangalore,Junior,IT,Hybrid
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Pune,Mid,IT,Onsite
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Mumbai,Junior,IT,Hybrid
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Delhi,Senior,IT,Hybrid
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Mumbai,Junior,IT,Hybrid
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Delhi,Junior,IT,Onsite
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Bangalore,Mid,IT,Hybrid
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Mumbai,Junior,IT,Onsite
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Hyderabad,Mid,IT,Onsite
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Pune,Junior,IT,Hybrid
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Pune,Senior,IT,Onsite
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Pune,Junior,IT,Remote
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Bangalore,Mid,IT,Onsite
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Bangalore,Junior,IT,Hybrid
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Bangalore,Senior,IT,Onsite
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Mumbai,Junior,IT,Onsite
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Delhi,Junior,IT,Onsite
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Mumbai,Mid,IT,Hybrid
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Hyderabad,Junior,IT,Onsite
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Mumbai,Mid,IT,Remote
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Hyderabad,Junior,IT,Remote
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Delhi,Senior,IT,Hybrid
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Delhi,Junior,IT,Remote
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Pune,Mid,IT,Remote
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Hyderabad,Junior,IT,Onsite
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Hyderabad,Senior,IT,Hybrid
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Bangalore,Junior,IT,Remote
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Hyderabad,Junior,IT,Remote
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Mumbai,Mid,IT,Remote
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Bangalore,Junior,IT,Remote
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Hyderabad,Mid,IT,Remote
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Delhi,Junior,IT,Onsite
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Hyderabad,Senior,IT,Onsite
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Bangalore,Junior,IT,Remote
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Bangalore,Mid,IT,Hybrid
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Pune,Junior,IT,Onsite
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Bangalore,Senior,IT,Remote
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Mumbai,Junior,IT,Onsite
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Delhi,Junior,IT,Hybrid
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Bangalore,Mid,IT,Remote
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Mumbai,Junior,IT,Remote
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Mumbai,Mid,IT,Onsite
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Delhi,Junior,IT,Hybrid
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Hyderabad,Senior,IT,Hybrid
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Hyderabad,Junior,IT,Remote
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Delhi,Mid,IT,Remote
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Hyderabad,Junior,IT,Onsite
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Hyderabad,Senior,IT,Onsite
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Hyderabad,Junior,IT,Onsite
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Delhi,Junior,IT,Remote
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Pune,Mid,IT,Remote
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Hyderabad,Junior,IT,Hybrid
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Pune,Mid,IT,Hybrid
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Mumbai,Junior,IT,Hybrid
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Hyderabad,Senior,IT,Onsite
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Bangalore,Junior,IT,Onsite
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Delhi,Mid,IT,Hybrid
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Delhi,Junior,IT,Onsite
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Pune,Senior,IT,Hybrid
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Pune,Junior,IT,Remote
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Pune,Junior,IT,Hybrid
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Bangalore,Mid,IT,Remote
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Mumbai,Junior,IT,Remote
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Hyderabad,Mid,IT,Onsite
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Pune,Junior,IT,Onsite
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Pune,Senior,IT,Onsite
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,Delhi,Junior,IT,Hybrid
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,Bangalore,Mid,IT,Onsite
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Bangalore,Junior,IT,Onsite
49.0,Female,PhD,Senior Project Engineer,17.0,195000.0,Bangalore,Senior,IT,Remote
36.0,Male,Master's Degree,Back end Developer,9.0,150000.0,Delhi,Junior,IT,Onsite
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Hyderabad,Junior,IT,Hybrid
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Pune,Mid,IT,Hybrid
28.0,Female,Bachelor's Degree,Front end Developer,2.0,65000.0,Bangalore,Junior,IT,Onsite
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Hyderabad,Mid,IT,Onsite
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Pune,Junior,IT,Onsite
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,Delhi,Senior,IT,Onsite
25.0,Female,Bachelor's Degree,Front end Developer,1.0,550.0,Pune,Junior,IT,Hybrid
29.0,Male,Bachelor's Degree,Front end Developer,4.0,90000.0,Pune,Junior,IT,Remote
40.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Mumbai,Mid,IT,Onsite
27.0,Female,Bachelor's Degree,Back end Developer,3.0,80000.0,Bangalore,Junior,IT,Remote
50.0,Male,PhD,Senior Project Engineer,18.0,195000.0,Bangalore,Senior,IT,Onsite
33.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0,Delhi,Junior,IT,Remote
37.0,Male,Bachelor's Degree,Software Engineer Manager,10.0,150000.0,Bangalore,Mid,IT,Hybrid
28.0,Male,Bachelor's Degree,Front end Developer,2.0,65000.0,Delhi,Junior,IT,Remote
44.0,Female,PhD,Senior Project Engineer,14.0,190000.0,Delhi,Senior,IT,Remote
35.0,Male,Master's Degree,Back end Developer,8.0,140000.0,Pune,Junior,IT,Onsite
47.0,Male,PhD,Software Engineer Manager,16.0,185000.0,Delhi,Mid,IT,Remote
34.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,Hyderabad,Junior,IT,Remote
31.0,Female,Master's Degree,Front end Developer,5.0,105000.0,Mumbai,Junior,IT,Remote
51.0,Male,PhD,Senior Project Engineer,19.0,200000.0,Mumbai,Senior,IT,Hybrid
30.0,Male,Bachelor's Degree,Back end Developer,5.0,100000.0,Pune,Junior,IT,Onsite
42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0,Delhi,Mid,IT,Onsite
